Player,Age,Tm,MP,TRB,AST,STL,BLK,PS/G,PER,TS%,USG%,Year,box,W/L%,playoffs,Share,got_votes,gp_pct
Tyronn Lue,29,ATL,26.6,1.9,3.6,0.4,0.0,11.4,14.1,0.534,21.0,2007,5.9,0.366,0,0.0,0,0.6829268292682927
Corey Maggette,27,LAC,30.5,5.9,2.8,0.9,0.2,16.9,18.6,0.583,26.0,2007,9.799999999999999,0.488,0,0.0,0,0.9146341463414634
Renaldo Major,24,GSW,27.0,2.0,0.0,2.0,0.0,5.0,-3.7,0.23,18.7,2007,4.0,0.512,1,0.0,0,0.012195121951219513
Stephon Marbury,29,NYK,37.1,2.9,5.4,1.0,0.1,16.4,15.3,0.539,21.5,2007,9.4,0.402,0,0.0,0,0.9024390243902439
Shawn Marion,28,PHO,37.6,9.8,1.7,2.0,1.5,17.5,20.8,0.594,19.3,2007,15.0,0.7440000000000001,1,0.0,0,0.975609756097561
Kenyon Martin,29,DEN,31.5,10.0,0.5,0.0,0.0,9.5,5.4,0.446,17.9,2007,10.5,0.5489999999999999,1,0.0,0,0.024390243902439025
Paul Pierce,29,BOS,37.0,5.9,4.1,1.0,0.3,25.0,21.7,0.5710000000000001,30.7,2007,11.3,0.293,0,0.0,0,0.573170731707317
Mickael Pietrus,24,GSW,26.9,4.5,0.9,0.7,0.8,11.1,13.0,0.59,17.2,2007,6.9,0.512,1,0.0,0,0.8780487804878049
James Posey,30,MIA,27.0,5.0,1.3,1.0,0.3,7.7,12.7,0.579,13.1,2007,7.6,0.537,1,0.0,0,0.8658536585365854
Tayshaun Prince,26,DET,36.6,5.2,2.8,0.6,0.7,14.3,16.0,0.534,18.9,2007,9.299999999999999,0.6459999999999999,1,0.0,0,1.0
Gerald Wallace,24,CHA,36.7,7.2,2.6,2.0,1.0,18.1,19.8,0.568,22.5,2007,12.8,0.402,0,0.0,0,0.8780487804878049
Rasheed Wallace,32,DET,32.3,7.2,1.7,1.0,1.6,12.3,15.7,0.513,19.6,2007,11.5,0.6459999999999999,1,0.0,0,0.9146341463414634
Luke Walton,26,LAL,33.0,5.0,4.3,1.0,0.4,11.4,14.7,0.551,16.8,2007,10.700000000000001,0.512,1,0.0,0,0.7317073170731707
Hakim Warrick,24,MEM,26.2,5.1,0.9,0.5,0.4,12.7,15.9,0.5920000000000001,21.9,2007,6.9,0.268,0,0.0,0,1.0
Earl Watson,27,SEA,27.9,2.4,5.7,1.3,0.3,9.4,13.5,0.483,19.4,2007,9.700000000000001,0.37799999999999995,0,0.0,0,0.9390243902439024
David West,26,NOK,36.5,8.2,2.2,0.8,0.7,18.3,18.9,0.532,23.8,2007,11.899999999999999,0.47600000000000003,0,0.0,0,0.6341463414634146
Delonte West,23,BOS,32.2,3.0,4.4,1.1,0.5,12.2,14.0,0.526,19.3,2007,9.0,0.293,0,0.0,0,0.8414634146341463
Chris Wilcox,24,SEA,31.5,7.7,1.0,0.9,0.5,13.5,16.6,0.568,19.3,2007,10.1,0.37799999999999995,0,0.0,0,1.0
Deron Williams,22,UTA,36.9,3.3,9.3,1.0,0.2,16.2,17.1,0.535,22.2,2007,13.8,0.622,1,0.0,0,0.975609756097561
Jason Williams,31,MIA,30.6,2.3,5.3,1.0,0.0,10.9,15.0,0.54,18.2,2007,8.6,0.537,1,0.0,0,0.7439024390243902
Marvin Williams,20,ATL,34.0,5.3,1.9,0.8,0.5,13.1,12.2,0.51,20.0,2007,8.5,0.366,0,0.0,0,0.7804878048780488
Mo Williams,24,MIL,36.4,4.8,6.1,1.3,0.1,17.3,16.3,0.519,24.4,2007,12.299999999999999,0.341,0,0.0,0,0.8292682926829268
Metta World Peace,27,SAC,37.7,6.5,3.4,2.1,0.6,18.8,18.5,0.5379999999999999,23.3,2007,12.6,0.402,0,0.0,0,0.8536585365853658
LaMarcus Aldridge,22,POR,34.9,7.6,1.6,0.7,1.2,17.8,18.5,0.523,25.3,2008,11.099999999999998,0.5,0,0.0,0,0.926829268292683
Ray Allen,32,BOS,35.9,3.7,3.1,0.9,0.2,17.4,16.4,0.584,21.6,2008,7.900000000000001,0.805,1,0.0,0,0.8902439024390244
Ben Wallace,32,CHI,35.0,10.7,2.4,1.4,2.0,6.4,14.6,0.456,10.6,2007,16.5,0.598,1,0.0,0,0.9390243902439024
Charlie Villanueva,22,MIL,25.2,5.8,0.9,0.6,0.3,11.8,15.8,0.547,21.8,2007,7.6,0.341,0,0.0,0,0.47560975609756095
Ime Udoka,29,POR,28.6,3.7,1.5,0.9,0.2,8.4,12.1,0.569,13.7,2007,6.300000000000001,0.39,0,0.0,0,0.9146341463414634
John Salmons,27,SAC,27.0,3.3,3.2,0.9,0.3,8.5,12.7,0.5529999999999999,15.3,2007,7.7,0.402,0,0.0,0,0.9634146341463414
Zach Randolph,25,POR,35.7,10.1,2.2,0.8,0.2,23.6,22.8,0.537,33.1,2007,13.3,0.39,0,0.0,0,0.8292682926829268
Michael Redd,27,MIL,38.4,3.7,2.3,1.2,0.2,26.7,22.3,0.586,29.5,2007,7.4,0.341,0,0.0,0,0.6463414634146342
Jason Richardson,26,GSW,32.8,5.1,3.4,1.1,0.6,16.0,15.5,0.512,22.3,2007,10.2,0.512,1,0.0,0,0.6219512195121951
Quentin Richardson,26,NYK,33.1,7.2,2.2,0.7,0.1,13.0,14.3,0.532,18.7,2007,10.2,0.402,0,0.0,0,0.5975609756097561
Luke Ridnour,25,SEA,29.5,2.3,5.2,1.2,0.3,11.0,13.7,0.509,20.0,2007,9.0,0.37799999999999995,0,0.0,0,0.8658536585365854
Brandon Roy,22,POR,35.4,4.4,4.0,1.2,0.2,16.8,18.0,0.5479999999999999,23.0,2007,9.799999999999999,0.39,0,0.0,0,0.6951219512195121
Josh Smith,21,ATL,36.8,8.6,3.3,1.4,2.9,16.4,18.3,0.506,24.1,2007,16.2,0.366,0,0.0,0,0.8780487804878049
Hedo Turkoglu,27,ORL,31.1,4.0,3.2,1.0,0.2,13.3,14.2,0.528,21.7,2007,8.399999999999999,0.488,1,0.0,0,0.8902439024390244
DeShawn Stevenson,25,WAS,29.5,2.6,2.7,0.8,0.2,11.2,12.9,0.542,17.6,2007,6.300000000000001,0.5,1,0.0,0,1.0
Peja Stojakovic,29,NOK,32.7,4.2,0.8,0.6,0.3,17.8,15.8,0.5429999999999999,24.9,2007,5.8999999999999995,0.47600000000000003,0,0.0,0,0.15853658536585366
Wally Szczerbiak,29,BOS,28.1,3.1,1.7,0.6,0.1,15.0,14.8,0.54,25.0,2007,5.499999999999999,0.293,0,0.0,0,0.3902439024390244
Jason Terry,29,DAL,35.1,2.9,5.2,1.0,0.2,16.7,18.9,0.5870000000000001,21.3,2007,9.299999999999999,0.8170000000000001,1,0.0,0,0.9878048780487805
Tim Thomas,29,LAC,27.0,5.0,2.3,0.7,0.4,11.0,13.6,0.532,20.1,2007,8.4,0.488,0,0.0,0,0.926829268292683
Jamaal Tinsley,28,IND,31.2,3.3,6.9,1.6,0.3,12.8,15.2,0.465,23.8,2007,12.1,0.42700000000000005,0,0.0,0,0.8780487804878049
Chris Kaman,24,LAC,29.0,7.8,1.1,0.5,1.5,10.1,12.9,0.502,19.0,2007,10.9,0.488,0,0.0,0,0.9146341463414634
Richard Jefferson,26,NJN,35.6,4.4,2.7,0.6,0.1,16.3,13.8,0.555,22.1,2007,7.8,0.5,1,0.0,0,0.6707317073170732
Gilbert Arenas,26,WAS,32.7,3.9,5.1,1.8,0.1,19.4,18.2,0.529,31.1,2008,10.9,0.524,1,0.0,0,0.15853658536585366
Mark Blount,31,MIN,31.0,6.2,0.8,0.5,0.7,12.3,12.7,0.546,19.8,2007,8.2,0.39,0,0.0,0,1.0
Bruce Bowen,35,SAS,30.0,2.7,1.4,0.8,0.3,6.2,7.1,0.511,10.9,2007,5.199999999999999,0.7070000000000001,1,0.0,0,1.0
Elton Brand,27,LAC,38.5,9.3,2.9,1.0,2.2,20.5,23.1,0.581,24.3,2007,15.400000000000002,0.488,0,0.0,0,0.975609756097561
Devin Brown,28,NOK,28.7,4.3,2.6,0.8,0.2,11.6,14.3,0.5379999999999999,19.6,2007,7.9,0.47600000000000003,0,0.0,0,0.7073170731707317
Kwame Brown,24,LAL,27.6,6.0,1.8,1.0,1.2,8.4,13.7,0.573,15.0,2007,10.0,0.512,1,0.0,0,0.5
Caron Butler,26,WAS,39.3,7.4,3.7,2.1,0.3,19.1,18.3,0.537,23.1,2007,13.500000000000002,0.5,1,0.0,0,0.7682926829268293
Rasual Butler,27,NOK,27.4,3.2,0.8,0.5,0.7,10.1,10.8,0.495,18.3,2007,5.2,0.47600000000000003,0,0.0,0,0.9878048780487805
Marcus Camby,32,DEN,33.8,11.7,3.2,1.2,3.3,11.2,19.1,0.519,15.9,2007,19.4,0.5489999999999999,1,0.0,0,0.8536585365853658
Matt Carroll,26,CHA,26.1,2.9,1.3,0.7,0.1,12.1,14.6,0.58,19.9,2007,5.0,0.402,0,0.0,0,0.8780487804878049
Vince Carter,30,NJN,38.1,6.0,4.8,1.0,0.4,25.2,21.8,0.5589999999999999,30.8,2007,12.200000000000001,0.5,1,0.0,0,1.0
Tyson Chandler,24,NOK,34.6,12.4,0.9,0.5,1.8,9.5,17.0,0.62,12.3,2007,15.600000000000001,0.47600000000000003,0,0.0,0,0.8902439024390244
Josh Childress,23,ATL,36.8,6.2,2.3,1.1,0.7,13.0,16.2,0.586,15.7,2007,10.299999999999999,0.366,0,0.0,0,0.6707317073170732
Speedy Claxton,28,ATL,25.1,1.9,4.4,1.7,0.1,5.3,7.3,0.363,16.6,2007,8.1,0.366,0,0.0,0,0.5121951219512195
Nick Collison,26,SEA,29.0,8.1,1.0,0.6,0.8,9.6,14.2,0.546,16.2,2007,10.5,0.37799999999999995,0,0.0,0,1.0
Jamal Crawford,26,NYK,37.3,3.2,4.4,1.0,0.1,17.6,14.5,0.517,24.1,2007,8.700000000000001,0.402,0,0.0,0,0.7195121951219512
Eddy Curry,24,NYK,35.2,7.0,0.8,0.4,0.5,19.5,17.0,0.603,25.5,2007,8.7,0.402,0,0.0,0,0.9878048780487805
Andrew Bogut,22,MIL,34.2,8.8,3.0,0.7,0.5,12.3,15.5,0.5660000000000001,17.3,2007,13.0,0.341,0,0.0,0,0.8048780487804879
Andris Biedrins,20,GSW,29.0,9.3,1.1,0.8,1.7,9.5,16.2,0.598,13.8,2007,12.9,0.512,1,0.0,0,1.0
Al Jefferson,22,BOS,33.6,11.0,1.3,0.7,1.5,16.0,19.8,0.547,22.4,2007,14.5,0.293,0,0.0,0,0.8414634146341463
Mike Bibby,28,SAC,34.0,3.2,4.7,1.1,0.1,17.1,16.0,0.532,24.5,2007,9.1,0.402,0,0.0,0,1.0
David Wesley,35,HOU,33.4,2.5,2.9,0.8,0.1,9.9,9.6,0.546,15.3,2006,6.3,0.415,0,0.0,0,0.8658536585365854
David West,25,NOK,34.1,7.4,1.2,0.8,0.9,17.1,19.7,0.5539999999999999,23.0,2006,10.3,0.46299999999999997,0,0.0,0,0.9024390243902439
Delonte West,22,BOS,34.1,4.1,4.6,1.2,0.6,11.8,15.1,0.574,16.4,2006,10.499999999999998,0.402,0,0.0,0,0.8658536585365854
Deron Williams,21,UTA,28.8,2.4,4.5,0.8,0.2,10.8,12.4,0.5,20.3,2006,7.9,0.5,0,0.0,0,0.975609756097561
Jason Williams,30,MIA,31.8,2.4,4.9,0.9,0.1,12.3,15.0,0.561,18.5,2006,8.3,0.634,1,0.0,0,0.7195121951219512
Mo Williams,23,MIL,26.4,2.5,4.0,0.9,0.1,12.1,15.0,0.518,23.4,2006,7.5,0.488,1,0.0,0,0.7073170731707317
Shareef Abdur-Rahim,30,SAC,25.2,5.0,1.4,0.7,0.5,9.9,13.1,0.524,19.5,2007,7.6000000000000005,0.402,0,0.0,0,0.975609756097561
Ray Allen,31,SEA,40.3,4.5,4.1,1.5,0.2,26.4,21.6,0.564,29.5,2007,10.299999999999999,0.37799999999999995,0,0.0,0,0.6707317073170732
Rafer Alston,30,HOU,37.1,3.4,5.4,1.6,0.1,13.3,12.9,0.496,19.4,2007,10.5,0.634,1,0.0,0,1.0
Chucky Atkins,32,MEM,27.5,1.9,4.6,0.7,0.1,13.2,17.4,0.58,21.4,2007,7.3,0.268,0,0.0,0,0.9146341463414634
Leandro Barbosa,24,PHO,32.7,2.7,4.0,1.2,0.2,18.1,18.4,0.595,23.4,2007,8.1,0.7440000000000001,1,0.0,0,0.975609756097561
Andrea Bargnani,21,TOR,25.1,3.9,0.8,0.5,0.8,11.6,12.8,0.546,22.6,2007,6.0,0.573,1,0.0,0,0.7926829268292683
Shane Battier,28,HOU,36.4,4.1,2.1,1.0,0.7,10.1,12.0,0.589,12.1,2007,7.8999999999999995,0.634,1,0.0,0,1.0
Charlie Bell,27,MIL,34.7,2.9,3.0,1.2,0.0,13.5,13.1,0.53,18.3,2007,7.1000000000000005,0.341,0,0.0,0,1.0
Raja Bell,30,PHO,37.4,3.2,2.5,0.6,0.3,14.7,12.0,0.562,17.0,2007,6.6,0.7440000000000001,1,0.0,0,0.9512195121951219
Samuel Dalembert,25,PHI,30.9,8.9,0.8,0.6,1.9,10.7,16.1,0.581,16.7,2007,12.200000000000001,0.42700000000000005,0,0.0,0,1.0
Erick Dampier,31,DAL,25.2,7.4,0.6,0.3,1.1,7.1,14.9,0.642,12.8,2007,9.4,0.8170000000000001,1,0.0,0,0.926829268292683
Ricky Davis,27,MIN,37.3,3.9,4.8,1.0,0.3,17.0,15.9,0.5660000000000001,21.9,2007,10.0,0.39,0,0.0,0,0.9878048780487805
Luol Deng,21,CHI,37.5,7.1,2.5,1.2,0.6,18.8,18.7,0.56,22.2,2007,11.399999999999999,0.598,1,0.0,0,1.0
Udonis Haslem,26,MIA,31.4,8.3,1.2,0.6,0.3,10.7,13.7,0.523,17.5,2007,10.4,0.537,1,0.0,0,0.9634146341463414
Trenton Hassell,27,MIN,29.3,3.2,2.7,0.3,0.3,6.7,9.7,0.529,11.8,2007,6.5,0.39,0,0.0,0,0.926829268292683
Luther Head,24,HOU,27.6,3.2,2.4,1.0,0.1,10.9,13.7,0.584,18.6,2007,6.699999999999999,0.634,1,0.0,0,0.975609756097561
Nene Hilario,24,DEN,26.8,7.0,1.2,1.0,0.9,12.2,17.8,0.611,19.2,2007,10.1,0.5489999999999999,1,0.0,0,0.7804878048780488
Grant Hill,34,ORL,30.9,3.6,2.1,0.9,0.4,14.4,16.3,0.5820000000000001,21.8,2007,7.000000000000001,0.488,1,0.0,0,0.7926829268292683
Kirk Hinrich,26,CHI,35.5,3.4,6.3,1.3,0.3,16.6,17.0,0.5589999999999999,21.6,2007,11.3,0.598,1,0.0,0,0.975609756097561
Dwight Howard,21,ORL,36.9,12.3,1.9,0.9,1.9,17.6,21.1,0.619,22.7,2007,17.0,0.488,1,0.0,0,1.0
Josh Howard,26,DAL,35.1,6.8,1.8,1.2,0.8,18.9,20.0,0.5479999999999999,25.2,2007,10.6,0.8170000000000001,1,0.0,0,0.8536585365853658
Juwan Howard,33,HOU,26.5,5.9,1.6,0.4,0.1,9.7,12.8,0.517,18.9,2007,8.0,0.634,1,0.0,0,0.975609756097561
Larry Hughes,28,CLE,37.1,3.8,3.7,1.3,0.4,14.9,12.1,0.48,21.7,2007,9.200000000000001,0.61,1,0.0,0,0.8536585365853658
Andre Iguodala,23,PHI,40.3,5.7,5.7,2.0,0.4,18.2,18.1,0.562,22.6,2007,13.8,0.42700000000000005,0,0.0,0,0.926829268292683
Zydrunas Ilgauskas,31,CLE,27.3,7.7,1.6,0.6,1.3,11.9,18.0,0.527,21.7,2007,11.200000000000001,0.61,1,0.0,0,0.9512195121951219
Jarrett Jack,23,POR,33.6,2.6,5.3,1.1,0.1,12.0,14.5,0.5710000000000001,18.0,2007,9.1,0.39,0,0.0,0,0.9634146341463414
Mike James,31,MIN,25.2,2.0,3.6,0.7,0.1,10.1,13.3,0.528,20.5,2007,6.3999999999999995,0.39,0,0.0,0,1.0
Antawn Jamison,30,WAS,38.0,8.0,1.9,1.1,0.5,19.8,18.4,0.545,22.8,2007,11.5,0.5,1,0.0,0,0.8536585365853658
Devin Harris,23,DAL,26.0,2.5,3.7,1.2,0.3,10.2,16.0,0.574,19.1,2007,7.7,0.8170000000000001,1,0.0,0,0.975609756097561
Matt Harpring,30,UTA,25.5,4.6,1.3,0.7,0.1,11.6,14.7,0.564,20.8,2007,6.699999999999999,0.622,1,0.0,0,0.9390243902439024
Richard Hamilton,28,DET,36.8,3.8,3.8,0.8,0.2,19.8,18.1,0.551,25.9,2007,8.6,0.6459999999999999,1,0.0,0,0.9146341463414634
Channing Frye,23,NYK,26.3,5.5,0.9,0.5,0.6,9.5,10.5,0.46399999999999997,20.0,2007,7.5,0.402,0,0.0,0,0.8780487804878049
Boris Diaw,24,PHO,31.1,4.3,4.8,0.4,0.5,9.7,13.0,0.57,15.4,2007,10.0,0.7440000000000001,1,0.0,0,0.8902439024390244
Monta Ellis,21,GSW,34.3,3.2,4.1,1.7,0.3,16.5,15.0,0.545,22.4,2007,9.3,0.512,1,0.0,0,0.9390243902439024
Raymond Felton,22,CHA,36.3,3.4,7.0,1.5,0.1,14.0,13.5,0.48100000000000004,21.9,2007,12.0,0.402,0,0.0,0,0.9512195121951219
Derek Fisher,32,UTA,27.9,1.8,3.3,1.0,0.1,10.1,11.4,0.51,18.2,2007,6.199999999999999,0.622,1,0.0,0,1.0
T.J. Ford,23,TOR,29.9,3.1,7.9,1.3,0.1,14.0,18.2,0.508,26.1,2007,12.4,0.573,1,0.0,0,0.9146341463414634
Steve Francis,29,NYK,28.1,3.6,3.9,0.9,0.3,11.3,15.1,0.57,19.7,2007,8.700000000000001,0.402,0,0.0,0,0.5365853658536586
Jorge Garbajosa,29,TOR,28.5,4.9,1.9,1.2,0.2,8.5,12.1,0.503,15.2,2007,8.2,0.573,1,0.0,0,0.8170731707317073
Danny Granger,23,IND,34.0,4.6,1.4,0.8,0.7,13.9,13.9,0.573,18.2,2007,7.5,0.42700000000000005,0,0.0,0,1.0
Pau Gasol,26,MEM,36.2,9.8,3.4,0.5,2.1,20.8,24.1,0.593,25.3,2007,15.8,0.268,0,0.0,0,0.7195121951219512
Rudy Gay,20,MEM,27.0,4.5,1.3,0.9,0.9,10.8,12.4,0.49700000000000005,21.3,2007,7.6000000000000005,0.268,0,0.0,0,0.9512195121951219
Manu Ginobili,29,SAS,27.5,4.4,3.5,1.5,0.4,16.5,24.1,0.609,27.1,2007,9.8,0.7070000000000001,1,0.0,0,0.9146341463414634
Ryan Gomes,24,BOS,31.2,5.6,1.6,0.7,0.2,12.1,13.7,0.534,18.5,2007,8.1,0.293,0,0.0,0,0.8902439024390244
Drew Gooden,25,CLE,28.0,8.5,1.1,0.9,0.4,11.1,16.5,0.508,20.0,2007,10.9,0.61,1,0.0,0,0.975609756097561
Ben Gordon,23,CHI,33.0,3.1,3.6,0.8,0.2,21.4,18.2,0.5720000000000001,29.3,2007,7.7,0.598,1,0.0,0,1.0
Rafer Alston,31,HOU,34.1,3.5,5.3,1.3,0.2,13.1,13.2,0.49200000000000005,20.7,2008,10.3,0.6709999999999999,1,0.0,0,0.9024390243902439
Leandro Barbosa,25,PHO,29.5,2.8,2.6,0.9,0.2,15.6,15.8,0.575,22.8,2008,6.500000000000001,0.6709999999999999,1,0.0,0,1.0
Clifford Robinson,37,GSW,34.7,3.9,3.3,0.8,0.9,11.8,10.8,0.473,19.3,2004,8.899999999999999,0.451,0,0.0,0,1.0
Travis Outlaw,23,POR,26.7,4.6,1.3,0.7,0.8,13.3,15.7,0.499,26.0,2008,7.3999999999999995,0.5,0,0.0,0,1.0
Tony Parker,25,SAS,33.5,3.2,6.0,0.8,0.1,18.8,20.0,0.542,28.2,2008,10.1,0.6829999999999999,1,0.0,0,0.8414634146341463
Kasib Powell,26,MIA,27.6,4.0,1.6,0.8,0.2,7.6,9.0,0.424,16.2,2008,6.6,0.183,0,0.0,0,0.13414634146341464
Tayshaun Prince,27,DET,32.9,4.9,3.3,0.5,0.4,13.2,15.6,0.516,19.9,2008,9.1,0.72,1,0.0,0,1.0
Zach Randolph,26,NYK,32.5,10.3,2.0,0.9,0.2,17.6,18.0,0.513,27.4,2008,13.4,0.28,0,0.0,0,0.8414634146341463
Michael Redd,28,MIL,37.5,4.3,3.4,0.9,0.2,22.7,18.8,0.5589999999999999,27.3,2008,8.799999999999999,0.317,0,0.0,0,0.8780487804878049
Jason Richardson,27,CHA,38.4,5.4,3.1,1.4,0.7,21.8,18.4,0.5539999999999999,25.9,2008,10.6,0.39,0,0.0,0,1.0
Quentin Richardson,27,NYK,28.3,4.8,1.8,0.7,0.2,8.1,8.5,0.444,16.1,2008,7.5,0.28,0,0.0,0,0.7926829268292683
Nate Robinson,23,NYK,26.2,3.1,2.9,0.8,0.0,12.7,15.3,0.526,23.1,2008,6.8,0.28,0,0.0,0,0.8780487804878049
Rajon Rondo,21,BOS,29.9,4.2,5.1,1.7,0.2,10.6,15.6,0.515,18.9,2008,11.2,0.805,1,0.0,0,0.9390243902439024
Brandon Roy,23,POR,37.7,4.7,5.8,1.1,0.2,19.1,19.4,0.531,24.9,2008,11.799999999999999,0.5,0,0.0,0,0.9024390243902439
John Salmons,28,SAC,31.1,4.3,2.6,1.1,0.4,12.5,13.9,0.556,19.2,2008,8.4,0.46299999999999997,0,0.0,0,0.9878048780487805
Ramon Sessions,21,MIL,26.5,3.4,7.5,1.0,0.2,8.1,16.2,0.507,17.1,2008,12.1,0.317,0,0.0,0,0.2073170731707317
Josh Smith,22,ATL,35.5,8.2,3.4,1.5,2.8,17.2,19.0,0.52,25.0,2008,15.899999999999999,0.451,1,0.0,0,0.9878048780487805
DeShawn Stevenson,26,WAS,31.3,2.9,3.1,0.8,0.2,11.2,12.6,0.529,17.4,2008,7.0,0.524,1,0.0,0,1.0
Peja Stojakovic,30,NOH,35.2,4.3,1.2,0.7,0.1,16.4,15.7,0.581,19.7,2008,6.3,0.6829999999999999,1,0.0,0,0.9390243902439024
Anthony Parker,32,TOR,32.1,4.1,2.2,1.0,0.2,12.5,14.4,0.58,17.4,2008,7.5,0.5,1,0.0,0,1.0
Mehmet Okur,28,UTA,33.2,7.7,2.0,0.8,0.4,14.5,15.2,0.556,19.6,2008,10.9,0.659,1,0.0,0,0.8780487804878049
Desmond Mason,30,MIL,28.8,4.3,2.1,0.7,0.5,9.7,12.3,0.519,16.8,2008,7.6000000000000005,0.317,0,0.0,0,0.7195121951219512
Emeka Okafor,25,CHA,33.1,10.7,0.9,0.8,1.7,13.8,17.4,0.5529999999999999,20.0,2008,14.1,0.39,0,0.0,0,1.0
Antonio McDyess,33,DET,29.3,8.5,1.1,0.8,0.7,8.8,14.1,0.511,15.3,2008,11.1,0.72,1,0.0,0,0.9512195121951219
Jeff McInnis,33,CHA,26.1,1.8,4.1,0.4,0.1,4.5,6.5,0.461,11.0,2008,6.3999999999999995,0.39,0,0.0,0,0.6585365853658537
Andre Miller,31,PHI,36.8,4.0,6.9,1.3,0.1,17.0,18.4,0.537,22.6,2008,12.3,0.488,1,0.0,0,1.0
Brad Miller,31,SAC,34.9,9.5,3.7,1.0,1.0,13.4,16.8,0.5579999999999999,18.3,2008,15.2,0.46299999999999997,0,0.0,0,0.8780487804878049
Mike Miller,27,MEM,35.3,6.7,3.4,0.5,0.2,16.4,16.1,0.625,19.8,2008,10.799999999999999,0.268,0,0.0,0,0.8536585365853658
Yao Ming,27,HOU,37.2,10.8,2.3,0.5,2.0,22.0,22.5,0.5870000000000001,27.1,2008,15.600000000000001,0.6709999999999999,1,0.0,0,0.6707317073170732
Cuttino Mobley,32,LAC,35.1,3.6,2.6,1.0,0.4,12.8,11.5,0.514,18.5,2008,7.6000000000000005,0.28,0,0.0,0,0.9390243902439024
Jamario Moon,27,TOR,27.8,6.2,1.2,1.0,1.4,8.5,15.0,0.54,14.4,2008,9.8,0.5,1,0.0,0,0.9512195121951219
Mikki Moore,32,SAC,29.1,6.0,1.0,0.4,0.6,8.5,11.5,0.613,12.7,2008,8.0,0.46299999999999997,0,0.0,0,1.0
Troy Murphy,27,IND,28.1,7.2,2.2,0.7,0.4,12.2,16.0,0.573,18.4,2008,10.5,0.439,0,0.0,0,0.9146341463414634
Ray Allen,24,MIL,37.4,4.4,3.8,1.3,0.2,22.1,20.6,0.57,25.6,2000,9.7,0.512,1,0.0,0,1.0
Juan Carlos Navarro,27,MEM,25.8,2.6,2.2,0.6,0.0,10.9,11.9,0.54,20.2,2008,5.4,0.268,0,0.0,0,1.0
Jameer Nelson,25,ORL,28.4,3.5,5.6,0.9,0.1,10.9,15.5,0.564,19.0,2008,10.1,0.634,1,0.0,0,0.8414634146341463
Jermaine O'Neal,29,IND,28.7,6.7,2.2,0.5,2.1,13.6,14.4,0.489,24.8,2008,11.5,0.439,0,0.0,0,0.5121951219512195
Lamar Odom,28,LAL,37.9,10.6,3.5,1.0,0.9,14.2,16.9,0.5820000000000001,16.5,2008,16.0,0.695,1,0.0,0,0.9390243902439024
Sebastian Telfair,22,MIN,32.2,2.3,5.9,1.0,0.2,9.3,10.4,0.462,16.6,2008,9.399999999999999,0.268,0,0.0,0,0.7317073170731707
Jason Terry,30,DAL,31.5,2.5,3.2,1.1,0.2,15.5,17.8,0.574,21.7,2008,7.000000000000001,0.622,1,0.0,0,1.0
Tim Thomas,30,LAC,30.8,5.1,2.7,0.6,0.5,12.4,12.2,0.505,20.7,2008,8.9,0.28,0,0.0,0,0.7682926829268293
Al Thornton,24,LAC,27.3,4.5,1.2,0.6,0.5,12.7,12.7,0.504,24.1,2008,6.8,0.28,0,0.0,0,0.9634146341463414
Gilbert Arenas,27,WAS,31.5,4.5,10.0,0.0,0.5,13.0,18.9,0.433,22.4,2009,15.0,0.23199999999999998,0,0.0,0,0.024390243902439025
D.J. Augustin,21,CHA,26.5,1.8,3.5,0.6,0.0,11.8,14.9,0.5870000000000001,20.8,2009,5.8999999999999995,0.42700000000000005,0,0.0,0,0.8780487804878049
Kelenna Azubuike,25,GSW,32.1,5.0,1.6,0.8,0.7,14.4,14.7,0.562,18.7,2009,8.1,0.354,0,0.0,0,0.9024390243902439
Andrea Bargnani,23,TOR,31.4,5.3,1.2,0.4,1.2,15.4,14.6,0.5589999999999999,22.7,2009,8.1,0.402,0,0.0,0,0.9512195121951219
Matt Barnes,28,PHO,27.0,5.5,2.8,0.7,0.3,10.2,12.6,0.537,18.3,2009,9.3,0.561,0,0.0,0,0.9390243902439024
Shane Battier,30,HOU,33.9,4.8,2.3,0.8,0.9,7.3,10.7,0.568,9.9,2009,8.799999999999999,0.6459999999999999,1,0.0,0,0.7317073170731707
Charlie Bell,29,MIL,25.5,1.9,2.2,0.7,0.1,8.4,9.8,0.525,16.0,2009,4.8999999999999995,0.415,0,0.0,0,0.8536585365853658
Mike Bibby,30,ATL,34.7,3.5,5.0,1.2,0.1,14.9,16.3,0.544,20.6,2009,9.799999999999999,0.573,1,0.0,0,0.9634146341463414
Andris Biedrins,22,GSW,30.0,11.2,2.0,1.0,1.5,11.9,19.1,0.585,16.9,2009,15.7,0.354,0,0.0,0,0.7560975609756098
Steve Blake,28,POR,31.7,2.5,5.0,1.0,0.1,11.0,14.4,0.557,17.0,2009,8.6,0.659,1,0.0,0,0.8414634146341463
Andrew Bogut,24,MIL,31.2,10.3,2.0,0.6,1.0,11.7,16.2,0.586,17.8,2009,13.9,0.415,0,0.0,0,0.43902439024390244
Carlos Boozer,27,UTA,32.4,10.4,2.1,1.1,0.2,16.2,17.2,0.523,24.4,2009,13.799999999999999,0.585,1,0.0,0,0.45121951219512196
